title,artist,duration_ms,duration_min,url
Jack Savoretti - Catapult,Herlock Sholmes,181122,3.02,https://soundcloud.com/herlock-sholmes-4/jack-savoretti-catapult
jack savoretti - Hate Love,Arash martin,233007,3.88,https://soundcloud.com/arash-martin/jack-savoretti-hate-love
The Way You Said Goodbye | Jack Savoretti,فَتِيل,262060,4.37,https://soundcloud.com/fateel1/the-way-you-said-goodbye-1
Youre Still Here (Laras Cut),Stefan Christiansson,244793,4.08,https://soundcloud.com/s-christiansson/youre-still-here-laras-cut
For the Ones Who Run,Mike Baker,253753,4.23,https://soundcloud.com/mike-baker-162751807/for-the-ones-who-run
Heavy Is the Head That Smiles,Mike Baker,199993,3.33,https://soundcloud.com/mike-baker-162751807/heavy-is-the-head-that-smiles-2
Right Where I Belong,TheVuoristo,208118,3.47,https://soundcloud.com/thevuoristo/right-where-i-belong
Midnight Knows My Name,Soul Whisperer,241398,4.02,https://soundcloud.com/svetoslav-gavrilov-sig/midnight-knows-my-name
The Ashes Ain’t Cold,Soul Whisperer,273267,4.55,https://soundcloud.com/svetoslav-gavrilov-sig/the-ashes-aint-cold
Hard to Hold Easy to Leave,Soul Whisperer,299546,4.99,https://soundcloud.com/svetoslav-gavrilov-sig/hard-to-hold-easy-to-leave
NOT COMING BACK DARLING,Soul Whisperer,252918,4.22,https://soundcloud.com/svetoslav-gavrilov-sig/not-coming-back-darling
Whiskey for the Quiet,Soul Whisperer,309551,5.16,https://soundcloud.com/svetoslav-gavrilov-sig/whiskey-for-the-quiet
Left with the Rain,Soul Whisperer,356075,5.93,https://soundcloud.com/svetoslav-gavrilov-sig/left-with-the-rain
Echoes Left Unsaid,Soul Whisperer,280033,4.67,https://soundcloud.com/svetoslav-gavrilov-sig/echoes-left-unsaid
Run from the Echo,Soul Whisperer,268826,4.48,https://soundcloud.com/svetoslav-gavrilov-sig/run-from-the-echo
Blue Fire,Soul Whisperer,228362,3.81,https://soundcloud.com/svetoslav-gavrilov-sig/blue-fire
Dabin Nurko - I See You (LOCKBOX Remix),LOCKBOX,187246,3.12,https://soundcloud.com/lockboxmusic/i-see-you-lockbox-remix
LOCKBOX & XANT. - Not Alone Feat. Dear Evergreen,LOCKBOX,211226,3.52,https://soundcloud.com/lockboxmusic/not-alone-feat-dear-evergreen-1
Shadowlight,Soul Whisperer,294949,4.92,https://soundcloud.com/svetoslav-gavrilov-sig/shadowlight
Stay for the Silence,Soul Whisperer,220029,3.67,https://soundcloud.com/svetoslav-gavrilov-sig/stay-for-the-silence
HilalDeep - Call Me,Mark Music Records,289646,4.83,https://soundcloud.com/markmusic-records/hilaldeep-call-me
finaldest!nation L3ss & Barmuda - lies,Trapical Music,142707,2.38,https://soundcloud.com/trapicalmusic/finaldestnation-l3ss-barmuda-lies
Piece Wise Etza & bailey - As I Am,Setting Sail Records,176457,2.94,https://soundcloud.com/settingsailrecords/piece-wise-etza-bailey-as-i-am
Uncharted,DiamondintheRough,218723,3.65,https://soundcloud.com/diamondintheroughmusic/uncharted
So Far Away,Hein Le Roux,464901,7.75,https://soundcloud.com/hein-le-roux-978853308/so-far-away
Nothing Else,MEDZ,155011,2.58,https://soundcloud.com/medzofficial/nothing-else
Love Beckons Again,Stefan Christiansson,199993,3.33,https://soundcloud.com/s-christiansson/love-beckons-again-lara-ash
Love Will Know the Way,Stefan Christiansson,265091,4.42,https://soundcloud.com/s-christiansson/love-will-know-the-way
Underneath the Ashes (2025 Redux),Stefan Christiansson,271047,4.52,https://soundcloud.com/s-christiansson/underneath-the-ashes-2025-redux
Lana Del Rey - Doin Time (Vyhara remix),Vyhara,195474,3.26,https://soundcloud.com/vyharamusic/lana-del-rey-doin-time-vyhara
Rising Sun,Colorize,253597,4.23,https://soundcloud.com/colorize-enhanced/rising-sun-1
Only With You,Colorize,218802,3.65,https://soundcloud.com/colorize-enhanced/only-with-you-3
Light Year,Colorize,228232,3.8,https://soundcloud.com/colorize-enhanced/light-year-2
Javid - Unfazed,Mark Music Records,232960,3.88,https://soundcloud.com/markmusic-records/javid-unfazed
AALLAR - L-O-V-E (feat. JENNA),Soave,157989,2.63,https://soundcloud.com/soaverecords/aallar-l-o-v-e-feat-jenna
Cosmopolitan (feat. Kelo),Miami Beats,154149,2.57,https://soundcloud.com/miamibeats/cosmopolitan-feat-kelo
Jason Ross Trivecta Last Heroes Feat. Lilly Ahlberg - Escape,Jason Ross,208170,3.47,https://soundcloud.com/jasonrossofficial/escape
Arash & Halena - Broken Angel- MXEEN Remix,Shini,172434,2.87,https://soundcloud.com/dhurwesubhashini/arash-halena-broken-angel
Before I Sleep - Version 1,MusicByYounus™,224157,3.74,https://soundcloud.com/musicbyyounus/before-i-sleep-version-1
WildGaves & Aiden Somerville - Cry,Stardust💫,188500,3.14,https://soundcloud.com/stardust-records-ltd/wildgaves-aiden-somerville-cry
AUGUSTKID & The Palm Tree Boy - One More Light (feat. David Emde),Soave,149499,2.49,https://soundcloud.com/soaverecords/augustkid-the-palm-tree-boy-one-more-light-feat-david-emde
Meet Me Halfway - Ikerfoxx (ES) Remix (Free Download),Ikerfoxx (ES),285649,4.76,https://soundcloud.com/ikerfoxx/meet-me-halfway-ikerfoxx-es-remix-free-download
Delaitech Seven24 & Elles de Graaf - Embers Of A Fading Fire (Costa Remix),RazNitzanMusic (RNM),207726,3.46,https://soundcloud.com/raznitzan/delaitech-seven24-elles-de-graaf-embers-of-a-fading-fire-costa-remix
Rihanna - Umbrella(Rock),James Acrobatix,208319,3.47,https://soundcloud.com/jayms-skingle/rihanna-umbrella-rock
Martin Garrix & Alesso feat. Shaun Farrugia - Inside Our Hearts,Martin Garrix,234136,3.9,https://soundcloud.com/martingarrix/martin-garrix-alesso-inside-our-hearts
Attention,Notime4sin,169900,2.83,https://soundcloud.com/notime4sin/attention
Dela Utca - Where Did The Time Go,Soave,133198,2.22,https://soundcloud.com/soaverecords/dela-utca-where-did-the-time
Kid On The Block - How Do I Breathe?,Soave,140800,2.35,https://soundcloud.com/soaverecords/kidontheblock-howdoibreathe
TWOPILOTS - Get It On Tonite,Soave,154436,2.57,https://soundcloud.com/soaverecords/twopilots-get-it-on-tonite
Bayshore Court & Santi - Young and Wild,Soave,143256,2.39,https://soundcloud.com/soaverecords/bayshore-court-santi-young-and-wild
Paradise - Light The Way (Andy Cain Remix),RazNitzanMusic (RNM),196963,3.28,https://soundcloud.com/raznitzan/paradise-light-the-way-andy-cain-remix
Paradise - Light The Way (Andre Pascal Remix),RazNitzanMusic (RNM),166478,2.77,https://soundcloud.com/raznitzan/paradise-light-the-way-andre-pascal-remix
Jagsy - Dont You Know (feat. Rosendale & Sachi),Jagsy,225640,3.76,https://soundcloud.com/jagsyofficials/dyk
Ahmed Abdurahimli Samaya Khan - Illusion,Mark Music Records,242286,4.04,https://soundcloud.com/markmusic-records/ahmed-abdurahimli-samaya-khan
Christina Aguilera Hurt,Micky Chun,250562,4.18,https://soundcloud.com/micky-chun/christina-aguilera-hurt-turkce-altyazi-hd-live
Am I Too Picky,TheVuoristo,263993,4.4,https://soundcloud.com/thevuoristo/40932010-3eb2-49d0-bf27-a850c8fb7a6d
Porte - Roses,Mark Music Records,213264,3.55,https://soundcloud.com/markmusic-records/porte-roses
redfeel - Haunted,Mark Music Records,251925,4.2,https://soundcloud.com/markmusic-records/redfeel-haunted
redfeel - I Found Love,Mark Music Records,212558,3.54,https://soundcloud.com/markmusic-records/redfeel-i-found-love
In And Out Of Love (Slowed Version) [feat. Sharon Den Adel],Armin van Buuren,133799,2.23,https://soundcloud.com/arminvanbuuren/in-and-out-of-love-slowed
Summer Rush,House Hub,183066,3.05,https://soundcloud.com/foad-jbara/summer-rush
In And Out Of Love (feat. Sharon Den Adel),rivo,226664,3.78,https://soundcloud.com/rivoofficial/rivo-vs-armin-van-buuren-feat
MENDA - ODA,Mark Music Records,228180,3.8,https://soundcloud.com/markmusic-records/menda-oda
Hussein Arbabi - Broken Heart & Leave (Krital Adhikari Remix),Mark Music Records,249443,4.16,https://soundcloud.com/markmusic-records/hussein-arbabi-broken-heart
Dancing With A Stranger,Brandon-Dougherty,172476,2.87,https://soundcloud.com/thetrashwitch/dancing-with-a-stranger
Sonic Journey & La Pamela - Echoes,ARWV Records,154619,2.58,https://soundcloud.com/arwv/echoes
BOYS,Enisa,151536,2.53,https://soundcloud.com/enisa80747/boys
HABIBI,XAK STAHL,183876,3.06,https://soundcloud.com/proxak/habibi
oh Palestine,Akif Arrif,173453,2.89,https://soundcloud.com/akif-arrif/oh-palestine
Midnight Drive,Amos & Riot Night,205845,3.43,https://soundcloud.com/amosriotnight/take-me-down
Chasing Tomorrow,SXAH,131161,2.19,https://soundcloud.com/sxahh/chasing-tomorrow
Flowless - Walking in Silence,FHC Deep,163971,2.73,https://soundcloud.com/fhcdeep/flowless-walking-in-silence
Underwater Skies,Lucie Glang,195448,3.26,https://soundcloud.com/lu_ci_e/underwater-skies
LINK! (Slowed) - Codet RXTKY,whoften,122619,2.04,https://soundcloud.com/user-264320032/link-slowed
Mitski - My Love Mine All Mine (sped up),. 🪽 ★,122227,2.04,https://soundcloud.com/sillybilly1/mitski-my-love-mine-all-mine-sped-up
Javid - Feeling,Mark Music Records,233247,3.89,https://soundcloud.com/markmusic-records/javid-feeling
Far Out - On My Own (feat. Karra),Far Out,270313,4.51,https://soundcloud.com/faroutofficial/far-out-on-my-own-feat-karra
Stabbed in the back,lil Sad,203807,3.4,https://soundcloud.com/lilsad23/stabbed-in-the-back
Alone,TheVuoristo,228362,3.81,https://soundcloud.com/thevuoristo/alone
St. Mary Misdom - Take Me Away,bitbird,168307,2.81,https://soundcloud.com/bitbird/st-mary-misdom-take-me-away
I Wanna Dance In The Light Of Now,TheVuoristo,260049,4.33,https://soundcloud.com/thevuoristo/i-wanna-dance-in-the-light-of
Dont Let Go,Allan Rosenberg,191791,3.2,https://soundcloud.com/allanrosenberg66/dont-let-go
When My Autumn Comes,Conny,300069,5.0,https://soundcloud.com/conny-631072737/when-my-autumn-comes
Lost In Reveries & Namté - Linger,Soave,145763,2.43,https://soundcloud.com/soaverecords/lost-in-reveries-namte-linger
Enigma & Deep Forest - Inception,jafar-abdullayev,429302,7.16,https://soundcloud.com/jafar-abdullayev/enigma-deep-forest-inception
Embers,TheVuoristo,253727,4.23,https://soundcloud.com/thevuoristo/more-than-summer
Enigma - The Greatest Hits,Markiz Vanhelsing,4142655,69.04,https://soundcloud.com/markiz-vanhelsing/enigma-the-greatest-hits
In Case You Didnt Know (House Hub Remix),House Hub,262609,4.38,https://soundcloud.com/foad-jbara/in-case-you-didnt-know-house
Green Light Exit,C.W. Music Productions,249548,4.16,https://soundcloud.com/ai-productions-cw/green-light-exit
KRCP - Open Your Eyes,FHC Deep,164989,2.75,https://soundcloud.com/fhcdeep/krcp-open-your-eyes
Run Away Tonight,TheVuoristo,235729,3.93,https://soundcloud.com/thevuoristo/run-away-tonight
MENDA - Change,Mark Music Records,210129,3.5,https://soundcloud.com/markmusic-records/menda-change
Jaytor & Oceanika - Hypnotic,Mark Music Records,180454,3.01,https://soundcloud.com/markmusic-records/jaytor-oceanika-hypnotic
redfeel - Next To You,Mark Music Records,185182,3.09,https://soundcloud.com/markmusic-records/redfeel-next-to-you
Before you came along,NewAiMuzik,146678,2.44,https://soundcloud.com/michael-fuentes-238251380/before-you-came-along
Where We Belong [Slowed + Reverb],Stardust💫,219768,3.66,https://soundcloud.com/stardust-records-ltd/where-we-belong-slowed-reverb
You & Me Stargazing [Sped Up],Stardust💫,248163,4.14,https://soundcloud.com/stardust-records-ltd/you-me-stargazing-sped-up
finaldest!nation Moosa Saleem & Dean Andrew - take the dive,Trapical Music,127242,2.12,https://soundcloud.com/trapicalmusic/take-the-dive
Tom Budin - The Function,The Myth Of NYX,218619,3.64,https://soundcloud.com/themythofnyx/tom-budin-the-function
My Dear Friend,Vian Izak,226247,3.77,https://soundcloud.com/vian-izak/my-dear-friend
Dear Love (V.3),DirtyButtCheeks,175151,2.92,https://soundcloud.com/wendy-hisoshi/dear-love-v-3
Lazy Sunday Morning,mister lorenzo,200385,3.34,https://soundcloud.com/raziel27/lazy-sunday-morning
Hanno x ZHIKO - Clarity,Hot Vibes,178442,2.97,https://soundcloud.com/hot_vibes/hanno-x-zhiko-clarity
Ado Woodz - Benefit Of Future,RazNitzanMusic (RNM),183771,3.06,https://soundcloud.com/raznitzan/ado-woodz-benefit-of-future
Into the Woods,Un Tun Us,253466,4.22,https://soundcloud.com/untunus/into-the-woods
You (feat. K.I.R.A.),CUBICORE,243931,4.07,https://soundcloud.com/cubicore/cubicore-feat-k-i-r-a-you
Matt Lange Feat. Jeza - I Cant Forgive (MEHÍLOVE Remix) [FREE DOWNLOAD],MEHÍLOVE,392891,6.55,https://soundcloud.com/mehilove/matt-lange-feat-jeza-i-cant-forgive-mehilove-remix-free-download
When We Were Light,Moonstruck Music Group,240614,4.01,https://soundcloud.com/moonstruckmusicgroup/when-we-were-light
Your Arms (Slowed) (ft. 2Scratch & LAARA),Serhat Durmus,188029,3.13,https://soundcloud.com/serhatdurmusofficial/your-arms-slowed
CVSV - Dark Light,Alex's List,170815,2.85,https://soundcloud.com/alexs-list/cvsv-dark-light
Daminika - When will you come,Daminika,341055,5.68,https://soundcloud.com/daminika/daminika-when-will-you-come
All I Ask,Michael Gerow,267076,4.45,https://soundcloud.com/michaelgeroww/all-i-ask
When The Sun Goes Down,cinema,207464,3.46,https://soundcloud.com/soundboard_music/when-the-sun-goes-down
only if you stayed,red of the gate,232516,3.88,https://soundcloud.com/redofthegate/ony-if-you-stayed
Desert Bloom,Draknes,192679,3.21,https://soundcloud.com/draknes-279724944/desert-bloom-3
Youre Fake,TheVuoristo,219847,3.66,https://soundcloud.com/thevuoristo/youre-fake
We Both Know It (feat. lydi lynn),PRAANA,280372,4.67,https://soundcloud.com/wearepraana/we-both-know-it
Edward Maya & Adem Bogoceli - Not Too Late,Future House Music,162900,2.71,https://soundcloud.com/futurehousemusic/edward-maya-adem-bogoceli-not-too-late
Jaytor & Oceanika - She Knows,Mark Music Records,181838,3.03,https://soundcloud.com/markmusic-records/jaytor-oceanika-she-knows
Javid - Diamonds,Mark Music Records,246779,4.11,https://soundcloud.com/markmusic-records/javid-diamonds
Love Algorithm,TheVuoristo,199993,3.33,https://soundcloud.com/thevuoristo/love-algorithm
The Ambientalist - Emerald Dream,The Ambientalist,252029,4.2,https://soundcloud.com/theambientalist/the-ambientalist-emerald-dream
Sleepless Nights (feat. Libby Whitehouse),Armin van Buuren,180454,3.01,https://soundcloud.com/arminvanbuuren/sleepless-nights-feat-libby
Rival - Revival (w/ Philip Strand),Rival,191164,3.19,https://soundcloud.com/rival_official/rival-revival-with-philip-strand
Adam Jasim MIRR IMG & Marc Lawrence - Save Me ft. Kiyoné,Subsidia,154880,2.58,https://soundcloud.com/subsidia/adam-jasim-mirrimg-marc-lawrence-save-me
KASIMOFF - Why Did You Leave Me,Mark Music Records,205427,3.42,https://soundcloud.com/markmusic-records/kasimoff-why-did-you-leave-me
Asadov - Flying (BLEZH Remix),Mark Music Records,265900,4.43,https://soundcloud.com/markmusic-records/asadov-flying-blezh-remix
Turn It All Off (and Stay),Mike Baker,223190,3.72,https://soundcloud.com/mike-baker-162751807/turn-it-all-off-and-stay
HilalDeep - Drown in Silence,Mark Music Records,267024,4.45,https://soundcloud.com/markmusic-records/hilaldeep-drown-in-silence
RILDEEP - Lambo,Mark Music Records,175229,2.92,https://soundcloud.com/markmusic-records/rildeep-lambo
We’re Alive,TheVuoristo,249051,4.15,https://soundcloud.com/thevuoristo/were-alive
Crazy About You,Soul Whisperer,235285,3.92,https://soundcloud.com/svetoslav-gavrilov-sig/crazy-about-you
One More Night with You,Soul Whisperer,248947,4.15,https://soundcloud.com/svetoslav-gavrilov-sig/one-more-night-with-you
Crazy love,Soul Whisperer,281887,4.7,https://soundcloud.com/svetoslav-gavrilov-sig/crazy-love
Before I Sleep - Version 2,MusicByYounus™,213838,3.56,https://soundcloud.com/musicbyyounus/before-i-sleep-version-2
Ghost of You,TheVuoristo,257045,4.28,https://soundcloud.com/thevuoristo/ghost-of-you
Luis Maro - In The Dark,FHC Deep,178599,2.98,https://soundcloud.com/fhcdeep/luis-maro-in-the-dark
Jaytor & Oceanika - Take Me,Mark Music Records,180454,3.01,https://soundcloud.com/markmusic-records/jaytor-oceanika-take-me
Empire Of The Sun - Walking On A Dream (STAR SEED & PSYB3R Remix),STAR SEED,175569,2.93,https://soundcloud.com/starseedsound/walkingonadream
Two Friends ft. Corbyn Besson - No One Else (ROADTRP Remix),ROADTRP,157989,2.63,https://soundcloud.com/roadtrpmusic/two-friends-ft-corbyn-besson-no-one-else-roadtrp-remix
Unsaid (Remastered),D E V I L D E V,253649,4.23,https://soundcloud.com/d-e-v-i-l-d-e-v/unsaid-remastered
Aura Tag - All Right,DeepShine Music,188473,3.14,https://soundcloud.com/miss-deepshine/aura-tag-all-right
STERBINSZKY x MYNEA & RACKWHEEL - INSOMNIA (CLUB MIX) // cover of Faithless,LoveStyle Records,150100,2.5,https://soundcloud.com/lovestylerecords/sterbinszky-x-mynea-rackwheel-insomnia-club-mix
DO YOU FEEL IT,LoveStyle Limited,158224,2.64,https://soundcloud.com/lovestylelimited/do-you-feel-it
BRYAN V & SCARLETT - WALKING ON SUNSHINE (cover of Katrina and the Waves),LoveStyle Records,136464,2.27,https://soundcloud.com/lovestylerecords/bryan-v-scarlett-walking-on-sunshine
RILTIM - Silent Goodbye,Mark Music Records,216033,3.6,https://soundcloud.com/markmusic-records/riltim-silent-goodbye
Blaze U - Here For You,Future House Cloud,179226,2.99,https://soundcloud.com/future-house-cloud/blaze-u-here-for-you
puulse Jai Cuzco - are u alright?,get the sound,128261,2.14,https://soundcloud.com/getthesound2/puulse-jaicuzco-areualright
Ado Woodz & Hyper Eyes - You Feel Like More,Chill Planet,177685,2.96,https://soundcloud.com/chillplanetmusic/ado-woodz-hyper-eyes-you-feel
ENVOL - This Love,get the sound,154749,2.58,https://soundcloud.com/getthesound2/envol-thislove
SVRT - Hold Me Closer,Chill Planet,163344,2.72,https://soundcloud.com/chillplanetmusic/hold-me-closer-radio-edit
Truth of the Pain,Living Waters Radio,217678,3.63,https://soundcloud.com/livingwatersradio/truth-of-the-pain
Through the Ashes,Living Waters Radio,247954,4.13,https://soundcloud.com/livingwatersradio/through-the-ashes
Sigooma - Unrequited,Sunset Horizon Music,300042,5.0,https://soundcloud.com/sunsethorizon_music/sigooma-unrequited-1
ConKi - Im In Love,Hot Vibes,158041,2.63,https://soundcloud.com/hot_vibes/conki-im-in-love
KASIMOFF - White Lies,Mark Music Records,229695,3.83,https://soundcloud.com/markmusic-records/kasimoff-white-lies
Lie to Me (Live),᭙ꪖꪶꪖꪗ,335125,5.59,https://soundcloud.com/william-generoso-53111513/lie-to-me-live
Rameses B - Sad Eyes,Rameses B,232098,3.87,https://soundcloud.com/ramesesb/rameses-b-sad-eyes
Grish - Touch The Sky,Enormous Chills,240039,4.0,https://soundcloud.com/enormouschills/grish-touch-the-sky
Mannymore & Orfa - Dancing With You,Future House Cloud,147278,2.45,https://soundcloud.com/future-house-cloud/mannymore-orfa-dancing-with
Trigger Happy*,DendriteDisco. [Laura Keable],156029,2.6,https://soundcloud.com/laura-keable1/trigger-happy
Come Home,Drew MaQueen,185574,3.09,https://soundcloud.com/by-drew-drew/come-home-2
Dua Lipa & Jungkook – Crimson Haze,Teo Dahl Music,230113,3.84,https://soundcloud.com/teo_dahl_music/dua-lipa-jungkook-crimson-haze
Backroads and Frequencies (ShiftMode),Cyberwaves,218227,3.64,https://soundcloud.com/cyberwavesmusic/backroads-and-frequencies-shift-mode
Heartattack,Fhysics,182465,3.04,https://soundcloud.com/fizzy-soda-pop-268072644/heartattack
Belief.mp3,Michelle Louise Monet,130220,2.17,https://soundcloud.com/michellelouisemonet/belief-mp3
We Are the River,Living Waters Radio,224993,3.75,https://soundcloud.com/livingwatersradio/we-are-the-river
Lighthouse,Elian Skye,219507,3.66,https://soundcloud.com/elian-skye/lighthouse
Vesky - Spirit Come,AmbientMusicalGenre,227109,3.79,https://soundcloud.com/ambientmusicalgenre/vesky-spirit-come
Tides Forever,Soul Whisperer,215249,3.59,https://soundcloud.com/svetoslav-gavrilov-sig/tides-forever
we cant be friends (Lost Wolves Remix),Lost Wolves,249626,4.16,https://soundcloud.com/lostwolves_music/we-cant-be-friends-lost-wolves-remix-4
YAD Oud - reminisce,YAD Oud,134609,2.24,https://soundcloud.com/yad_oud/yad-oud-reminisce
All The Small Things (ft. Landon Austin & Ben Woodward),Zita,128705,2.15,https://soundcloud.com/musicbyzita/all-the-small-things-ft-landon-austin-ben-woodward
Nate VanDeusen - Doing Alright,Soave,153417,2.56,https://soundcloud.com/soaverecords/natevandeusen-doingalright
